OTU ID,kingdom,phylum,class,order,family,genus,species
OTU5199,Bacteria,p__Actinobacteriota,c__MB-A2-108,o__norank_c__MB-A2-108,f__norank_o__norank_c__MB-A2-108,g__norank_f__norank_o__norank_c__MB-A2-108,s__unclassified_g__norank_f__norank_o__norank_c__MB-A2-108
OTU5221,Bacteria,p__Chloroflexi,c__KD4-96,o__norank_c__KD4-96,f__norank_o__norank_c__KD4-96,g__norank_f__norank_o__norank_c__KD4-96,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__KD4-96
OTU5230,Bacteria,p__Gemmatimonadota,c__Longimicrobia,o__Longimicrobiales,f__Longimicrobiaceae,g__YC-ZSS-LKJ147,s__uncultured_bacterium_g__YC-ZSS-LKJ147
OTU5255,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__Paenibacillus_sp._KAR72
OTU5258,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_planctomycete_g__norank_f__Gemmataceae
OTU5266,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_planctomycete_g__norank_f__Gemmataceae
OTU5271,Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_sensu_stricto_13,s__Clostridium_argentinense
OTU5273,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__norank_f__Caulobacteraceae,s__uncultured_Caulobacter_sp._g__norank
OTU5276,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__D05-2,g__norank_f__D05-2,s__uncultured_bacterium_g__norank_f__D05-2
OTU5278,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__norank_f__Rhodospirillaceae,s__metagenome_g__norank_f__Rhodospirillaceae
OTU5279,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Psychroglaciecola,s__uncultured_bacterium_g__Psychroglaciecola
OTU5287,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__norank_o__SBR1031,g__norank_f__norank_o__SBR1031,s__uncultured_soil_bacterium_g__norank_f__norank_o__SBR1031
OTU5288,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__Bryobacter,s__uncultured_Acidobacteria_bacterium_g__Bryobacter
OTU5289,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Azospirillales,f__Azospirillaceae,g__Skermanella,s__uncultured_bacterium_g__Skermanella
OTU5290,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__unclassified_o__Rhizobiales,g__unclassified_o__Rhizobiales,s__unclassified_o__Rhizobiales
OTU5298,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__TRA3-20,g__norank_f__TRA3-20,s__uncultured_Thiobacillus_sp._g__norank
OTU5320,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__unclassified_g__Sphingomonas
OTU5321,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Elsterales,f__norank_o__Elsterales,g__norank_f__norank_o__Elsterales,s__uncultured_bacterium_g__norank_f__norank_o__Elsterales
OTU5349,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU5354,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__Paenibacillus_vulneris
OTU5356,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Frankiales,f__Geodermatophilaceae,g__Geodermatophilus,s__uncultured_bacterium_g__Geodermatophilus
OTU5378,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__unclassified_f__Beijerinckiaceae,s__unclassified_f__Beijerinckiaceae
OTU5379,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__env.OPS_17,g__norank_f__env.OPS_17,s__uncultured_Bacteroidetes_bacterium_g__norank_f__env.OPS_17
OTU538,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Ilumatobacteraceae,g__Ilumatobacter,s__unclassified_g__Ilumatobacter
OTU5392,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__11-24,f__norank_o__11-24,g__norank_f__norank_o__11-24,s__unclassified_g__norank_f__norank_o__11-24
OTU5398,Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__unclassified_f__Planococcaceae,s__unclassified_f__Planococcaceae
OTU5409,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Subgroup_17,f__norank_o__Subgroup_17,g__norank_f__norank_o__Subgroup_17,s__uncultured_Acidobacteria_bacterium_g__norank_f__norank_o__Subgroup_17
OTU5415,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU5417,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__BIrii41,g__norank_f__BIrii41,s__uncultured_bacterium_g__norank_f__BIrii41
OTU5419,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_planctomycete_g__norank_f__Gemmataceae
OTU5422,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Psychroglaciecola,s__uncultured_bacterium_g__Psychroglaciecola
OTU5425,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Puia,s__unclassified_g__Puia
OTU5441,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__unclassified_g__Lysobacter
OTU5444,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__norank_o__Vicinamibacterales,g__norank_f__norank_o__Vicinamibacterales,s__unclassified_g__norank_f__norank_o__Vicinamibacterales
OTU5461,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Solirubrobacter,s__uncultured_bacterium_g__Solirubrobacter
OTU5462,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__norank_f__Vicinamibacteraceae,s__unclassified_g__norank_f__Vicinamibacteraceae
OTU5469,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__unclassified_f__Micromonosporaceae,s__unclassified_f__Micromonosporaceae
OTU5472,Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__norank_o__0319-6G20,g__norank_f__norank_o__0319-6G20,s__uncultured_Syntrophobacteraceae_bacterium_g__norank
OTU5478,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__unclassified_f__Micromonosporaceae,s__unclassified_f__Micromonosporaceae
OTU5497,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__unclassified_c__Alphaproteobacteria,f__unclassified_c__Alphaproteobacteria,g__unclassified_c__Alphaproteobacteria,s__unclassified_c__Alphaproteobacteria
OTU5502,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU5516,Bacteria,p__Gemmatimonadota,c__AKAU4049,o__norank_c__AKAU4049,f__norank_o__norank_c__AKAU4049,g__norank_f__norank_o__norank_c__AKAU4049,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__AKAU4049
OTU5517,Bacteria,p__Planctomycetota,c__Planctomycetes,o__norank_c__Planctomycetes,f__norank_o__norank_c__Planctomycetes,g__norank_f__norank_o__norank_c__Planctomycetes,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Planctomycetes
OTU5533,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__unclassified_g__Streptomyces
OTU5539,Bacteria,p__Actinobacteriota,c__MB-A2-108,o__norank_c__MB-A2-108,f__norank_o__norank_c__MB-A2-108,g__norank_f__norank_o__norank_c__MB-A2-108,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__MB-A2-108
OTU5547,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
OTU5548,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Xiphinematobacteraceae,g__Candidatus_Xiphinematobacter,s__uncultured_bacterium_g__Candidatus_Xiphinematobacter
OTU5565,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__uncultured_bacterium_g__norank_f__67-14
OTU5577,Bacteria,p__Fibrobacterota,c__Fibrobacteria,o__Fibrobacterales,f__Fibrobacteraceae,g__norank_f__Fibrobacteraceae,s__metagenome_g__norank_f__Fibrobacteraceae
OTU5595,Bacteria,p__Acidobacteriota,c__Subgroup_25,o__norank_c__Subgroup_25,f__norank_o__norank_c__Subgroup_25,g__norank_f__norank_o__norank_c__Subgroup_25,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Subgroup_25
OTU5598,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Ferruginibacter,s__unclassified_g__Ferruginibacter
OTU5599,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces_atratus
OTU5600,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Iamiaceae,g__Iamia,s__unclassified_g__Iamia
OTU5602,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__unclassified_f__Micromonosporaceae,s__unclassified_f__Micromonosporaceae
OTU5609,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Microlunatus,s__uncultured_bacterium_g__Microlunatus
OTU5612,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__unclassified_g__Mycobacterium
OTU5619,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Tistrellales,f__Geminicoccaceae,g__Candidatus_Alysiosphaera,s__uncultured_bacterium_g__Candidatus_Alysiosphaera
OTU5627,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__S32,g__TM7,s__uncultured_bacterium_g__TM7
OTU563,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__Ohtaekwangia,s__metagenome_g__Ohtaekwangia
OTU5638,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__unclassified_g__norank_f__JG30-KF-CM45
OTU5647,Bacteria,p__Entotheonellaeota,c__Entotheonellia,o__Entotheonellales,f__Entotheonellaceae,g__Candidatus_Entotheonella,s__uncultured_bacterium_g__Candidatus_Entotheonella
OTU5652,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__norank_o__Gaiellales,g__norank_f__norank_o__Gaiellales,s__uncultured_actinobacterium_g__norank_f__norank_o__Gaiellales
OTU5653,Bacteria,p__Actinobacteriota,c__Rubrobacteria,o__Rubrobacterales,f__Rubrobacteriaceae,g__Rubrobacter,s__uncultured_Rubrobacter_sp.
OTU5656,Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__norank_o__0319-6G20,g__norank_f__norank_o__0319-6G20,s__uncultured_bacterium_g__norank_f__norank_o__0319-6G20
OTU5665,Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__norank_f__Myxococcaceae,s__unclassified_g__norank_f__Myxococcaceae
OTU5673,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU5677,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rubellimicrobium,s__uncultured_bacterium_g__Rubellimicrobium
OTU5698,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__AKIW659,f__norank_o__AKIW659,g__norank_f__norank_o__AKIW659,s__unclassified_g__norank_f__norank_o__AKIW659
OTU5699,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__unclassified_o__Gammaproteobacteria_Incertae_Sedis,g__Acidibacter,s__uncultured_Steroidobacter_sp._g__Acidibacter
OTU5708,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__norank_o__Gaiellales,g__norank_f__norank_o__Gaiellales,s__unclassified_g__norank_f__norank_o__Gaiellales
OTU5711,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__norank_o__IMCC26256,g__norank_f__norank_o__IMCC26256,s__unclassified_g__norank_f__norank_o__IMCC26256
OTU5726,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_bacterium_g__RB41
OTU5732,Bacteria,p__Nitrospirota,c__Nitrospiria,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira,s__uncultured_soil_bacterium_g__Nitrospira
OTU5740,Bacteria,p__Acidobacteriota,c__Subgroup_22,o__norank_c__Subgroup_22,f__norank_o__norank_c__Subgroup_22,g__norank_f__norank_o__norank_c__Subgroup_22,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Subgroup_22
OTU5741,Bacteria,p__Acidobacteriota,c__Subgroup_22,o__norank_c__Subgroup_22,f__norank_o__norank_c__Subgroup_22,g__norank_f__norank_o__norank_c__Subgroup_22,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Subgroup_22
OTU5742,Bacteria,p__Actinobacteriota,c__MB-A2-108,o__norank_c__MB-A2-108,f__norank_o__norank_c__MB-A2-108,g__norank_f__norank_o__norank_c__MB-A2-108,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__MB-A2-108
OTU5743,Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Parachlamydiaceae,g__Candidatus_Protochlamydia,s__metagenome_g__Candidatus_Protochlamydia
OTU5754,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Candidatus_Udaeobacter,s__uncultured_Prosthecobacter_sp._g__Candidatus_Udaeobacter
OTU5765,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__norank_f__Caulobacteraceae,s__unclassified_g__norank_f__Caulobacteraceae
OTU5773,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__norank_f__SC-I-84,s__unclassified_g__norank_f__SC-I-84
OTU5782,Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__norank_o__Chloroplast,g__norank_f__norank_o__Chloroplast,s__unclassified_g__norank_f__norank_o__Chloroplast
OTU5783,Bacteria,p__Acidobacteriota,c__Subgroup_11,o__norank_c__Subgroup_11,f__norank_o__norank_c__Subgroup_11,g__norank_f__norank_o__norank_c__Subgroup_11,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Subgroup_11
OTU5789,Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_10,s__unclassified_g__Subgroup_10
OTU5795,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Solirubrobacter,s__uncultured_bacterium_g__Solirubrobacter
OTU5796,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__PLTA13,f__norank_o__PLTA13,g__norank_f__norank_o__PLTA13,s__uncultured_gamma_proteobacterium_g__norank_f__norank_o__PLTA13
OTU5797,Bacteria,p__Acidobacteriota,c__Holophagae,o__Subgroup_7,f__norank_o__Subgroup_7,g__norank_f__norank_o__Subgroup_7,s__unclassified_g__norank_f__norank_o__Subgroup_7
OTU5798,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__bacterium_Ellin506
OTU580,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__norank_f__SC-I-84,s__uncultured_bacterium_g__norank_f__SC-I-84
OTU5800,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__Mycobacterium_sp._g__Mycobacterium
OTU5807,Bacteria,p__Acidobacteriota,c__Subgroup_5,o__norank_c__Subgroup_5,f__norank_o__norank_c__Subgroup_5,g__norank_f__norank_o__norank_c__Subgroup_5,s__unclassified_g__norank_f__norank_o__norank_c__Subgroup_5
OTU5814,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Woeseiaceae,g__JTB255_marine_benthic_group,s__uncultured_bacterium_g__JTB255_marine_benthic_group
OTU5824,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Friedmanniella,s__uncultured_bacterium_g__Friedmanniella
OTU5828,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__unclassified_g__Hymenobacter
OTU5843,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__Bryobacter,s__uncultured_bacterium_g__Bryobacter
OTU5849,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__norank_o__Gaiellales,g__norank_f__norank_o__Gaiellales,s__uncultured_soil_bacterium_g__norank_f__norank_o__Gaiellales
OTU5858,Bacteria,p__Acidobacteriota,c__Subgroup_5,o__norank_c__Subgroup_5,f__norank_o__norank_c__Subgroup_5,g__norank_f__norank_o__norank_c__Subgroup_5,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Subgroup_5
OTU5860,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__norank_f__Vicinamibacteraceae,s__unclassified_g__norank_f__Vicinamibacteraceae
OTU5880,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified_f__Gemmatimonadaceae,s__unclassified_f__Gemmatimonadaceae
OTU5883,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Blastocatellales,f__Blastocatellaceae,g__Blastocatella,s__unclassified_g__Blastocatella
OTU5889,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_bacterium_g__RB41
OTU5892,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__unclassified_g__Massilia
OTU5902,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__Gaiella,s__uncultured_actinobacterium_g__Gaiella
OTU5912,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__0319-7L14,f__norank_o__0319-7L14,g__norank_f__norank_o__0319-7L14,s__uncultured_bacterium_g__norank_f__norank_o__0319-7L14
OTU5918,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__norank_o__IMCC26256,g__norank_f__norank_o__IMCC26256,s__uncultured_bacterium_g__norank_f__norank_o__IMCC26256
OTU5919,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__norank_f__SC-I-84,s__uncultured_bacterium_g__norank_f__SC-I-84
OTU5934,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Actinomarinales,f__norank_o__Actinomarinales,g__norank_f__norank_o__Actinomarinales,s__unclassified_g__norank_f__norank_o__Actinomarinales
OTU5942,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__norank_o__IMCC26256,g__norank_f__norank_o__IMCC26256,s__uncultured_bacterium_g__norank_f__norank_o__IMCC26256
OTU5945,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__unclassified_g__Gemmatimonas
OTU5951,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,s__Pedobacter_panaciterrae
OTU5966,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Nitrosomonadaceae,g__MND1,s__metagenome_g__MND1
OTU5971,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__AKYH767,g__norank_f__AKYH767,s__metagenome_g__norank_f__AKYH767
OTU5973,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Segetibacter,s__uncultured_bacterium_g__Segetibacter
OTU5982,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__norank_c__Alphaproteobacteria,f__norank_o__norank_c__Alphaproteobacteria,g__norank_f__norank_o__norank_c__Alphaproteobacteria,s__unclassified_g__norank_f__norank_o__norank_c__Alphaproteobacteria
OTU5985,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Tistrellales,f__Geminicoccaceae,g__norank_f__Geminicoccaceae,s__uncultured_bacterium_g__norank_f__Geminicoccaceae
OTU6012,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__norank_o__IMCC26256,g__norank_f__norank_o__IMCC26256,s__unclassified_g__norank_f__norank_o__IMCC26256
OTU6025,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__TRA3-20,g__norank_f__TRA3-20,s__uncultured_beta_proteobacterium_g__norank_f__TRA3-20
OTU6031,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Noviherbaspirillum,s__uncultured_bacterium_g__Noviherbaspirillum
OTU6033,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__Solirubrobacteraceae,g__Conexibacter,s__metagenome_g__Conexibacter
OTU6034,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__B1-7BS,g__norank_f__B1-7BS,s__uncultured_bacterium_g__norank_f__B1-7BS
OTU6035,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__unclassified_o__Solirubrobacterales,g__unclassified_o__Solirubrobacterales,s__unclassified_o__Solirubrobacterales
OTU6041,Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,s__unclassified_g__Paenibacillus
OTU6043,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__unclassified_o__Gammaproteobacteria_Incertae_Sedis,g__Acidibacter,s__uncultured_proteobacterium_g__Acidibacter
OTU6044,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__norank_o__Vicinamibacterales,g__norank_f__norank_o__Vicinamibacterales,s__unclassified_g__norank_f__norank_o__Vicinamibacterales
OTU6051,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__norank_f__SC-I-84,s__uncultured_bacterium_g__norank_f__SC-I-84
OTU6054,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__uncultured_bacterium_g__norank_f__67-14
OTU6067,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Micrococcaceae,g__Paenarthrobacter,s__Paenarthrobacter_nitroguajacolicus_g__Paenarthrobacter
OTU6070,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Roseisolibacter,s__uncultured_bacterium_g__Roseisolibacter
OTU608,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__uncultured_bacterium_g__Gemmatimonas
OTU6092,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__Gaiella,s__uncultured_bacterium_g__Gaiella
OTU6101,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__norank_o__Gaiellales,g__norank_f__norank_o__Gaiellales,s__uncultured_bacterium_g__norank_f__norank_o__Gaiellales
OTU6102,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
